Unfairness weight,Local cost weight,Global cost weight
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996
0.0,0.55,0.44999999999999996

