Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,0.0,5,6,5,3,1
1,0.0,4,2,4,3,3
2,0.0,1,2,1,3,1
3,0.0,4,3,2,4,5
4,0.0,1,1,1,4,3
5,0.0,3,3,4,1,5
6,0.0,1,1,5,3,1
7,0.0,2,1,1,1,0
8,0.0,2,4,4,5,2
9,NaN,0,3,1,3,3
10,0.0,3,2,2,0,4
11,0.0,4,1,0,0,2
12,0.0,3,2,3,3,3
13,0.0,6,2,4,4,5
14,0.0,3,5,4,4,4
15,0.0,4,4,4,3,3
16,0.0,2,3,1,1,1
17,0.0,1,3,3,4,3
18,0.0,3,2,2,1,1
19,0.0,2,0,0,4,3
20,0.0,5,3,1,3,4
21,NaN,0,1,2,1,1
22,0.0,2,4,4,1,1
23,NaN,0,2,2,1,1
24,0.0,1,1,1,2,1
25,0.0,3,3,3,5,3
26,0.0,4,5,2,3,1
27,0.0,1,1,5,2,4
28,0.0,1,1,2,2,3
29,0.0,5,4,2,1,3
30,0.0,4,3,4,1,2
31,0.0,4,6,6,4,10
32,0.0,4,1,3,4,3
33,0.0,3,6,4,6,4
34,0.0,5,2,6,5,2
35,0.0,4,7,2,5,4
